audio_clipping:confidence,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id,audio_clipping_no_clipping,background_noise_audible_no_noise,quiet_speaker_quiet_speaker,merged_prompt
1.0,1.0,4.33,1.0,44263136,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44263136_95817458.wav&key=test_key_TISTK,1249120_44263136_95817458.wav,i cant walk well i have an ache in my foot,Foot ache,44045955,1,0,0,Leg and foot pain
1.0,1.0,4.33,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_67775131.wav&key=test_key_TISTK,1249120_44273314_67775131.wav,my back hurts a lot when i bend,Back pain,41918114,1,0,0,"Neck, back or spinal issues"
1.0,1.0,4.0,0.6889,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_51610812.wav&key=test_key_TISTK,1249120_44323331_51610812.wav,pain in the large neck,Neck pain,43730599,1,1,1,"Neck, back or spinal issues"
1.0,0.6667,3.0,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_69418683.wav&key=test_key_TISTK,1249120_44273314_69418683.wav,i feel like ive always got something in my throat,Cough,44164300,1,1,0,Respiratory issue
1.0,0.6672,3.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_15655234.wav&key=test_key_TISTK,1249120_44323331_15655234.wav,when i remember her i feel down,Emotional pain,21665495,1,1,0,Emotional and mental health
1.0,0.6759,3.0,0.6483,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_23843315.wav&key=test_key_TISTK,1249120_44323331_23843315.wav,my son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected,Infected wound,43755034,1,1,0,Wound and injury
1.0,0.6803,3.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_24461872.wav&key=test_key_TISTK,1249120_44323331_24461872.wav,i cant stop coughing,Cough,34987462,1,1,0,Respiratory issue
1.0,0.6845,3.0,0.6845,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_26408664.wav&key=test_key_TISTK,1249120_44323331_26408664.wav,the wound is still open,Open wound,43730599,1,1,0,Wound and injury
1.0,0.6884,3.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_45513911.wav&key=test_key_TISTK,1249120_44323331_45513911.wav,i stopped sports because i get injury from sports,Injury from sports,44045955,1,1,0,Wound and injury
1.0,0.6732,3.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_54400222.wav&key=test_key_TISTK,1249120_44323331_54400222.wav,standing less than five minutes and my back start to ache,Back pain,44088126,1,1,0,"Neck, back or spinal issues"
0.6821,0.6689,3.0,0.649,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_66888889.wav&key=test_key_TISTK,1249120_44323331_66888889.wav,my joints ache whenever it is cold,Joint pain,44164300,1,1,0,Muscle and joint pain
1.0,1.0,3.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_70756728.wav&key=test_key_TISTK,1249120_44323331_70756728.wav,it started as a tinnitus but today the pain is throbbing and unbearable,Ear ache,44130352,1,1,0,Sensory issues
1.0,0.6706,3.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_72563945.wav&key=test_key_TISTK,1249120_44323331_72563945.wav,i feel deep tingling when i touch acne followed by bad sensation,Acne,43868212,1,1,0,Hair and skin issues
1.0,0.6966,3.0,0.6966,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_79182023.wav&key=test_key_TISTK,1249120_44323331_79182023.wav,every time i take a deep breath i start coughing,Cough,42082009,1,1,0,Respiratory issue
1.0,1.0,3.33,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_85567147.wav&key=test_key_TISTK,1249120_44246595_85567147.wav,when i get up i see my skin vague,Skin issue,44118742,1,1,0,Hair and skin issues
1.0,0.658,3.33,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_21492329.wav&key=test_key_TISTK,1249120_44273314_21492329.wav,i have a pain in my muscle,Muscle pain,44045955,1,1,0,Muscle and joint pain
1.0,1.0,3.33,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_31089974.wav&key=test_key_TISTK,1249120_44273314_31089974.wav,i feel cold when the night comes,Feeling cold,21665495,1,1,0,Feeling cold/hot
1.0,0.6446,3.33,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_45748543.wav&key=test_key_TISTK,1249120_44273314_45748543.wav,my joints feel swollen,Joint pain,44164300,1,1,0,Muscle and joint pain
1.0,0.648,3.33,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_69108455.wav&key=test_key_TISTK,1249120_44273314_69108455.wav,have severe cold and cough,Cough,43985758,1,1,0,Respiratory issue
1.0,0.6699,3.33,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_87229465.wav&key=test_key_TISTK,1249120_44273314_87229465.wav,i feel a sharp pain in the stomach after eating,Stomach ache,41918114,1,1,0,Digestive issues
1.0,1.0,3.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_31900996.wav&key=test_key_TISTK,1249120_44292353_31900996.wav,i have a mental suffering,Emotional pain,43318517,1,1,0,Emotional and mental health
1.0,1.0,3.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_38765156.wav&key=test_key_TISTK,1249120_44292353_38765156.wav,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sinusitis is killing me now,Injury from sports,44130352,1,1,0,Wound and injury
1.0,1.0,3.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_47569087.wav&key=test_key_TISTK,1249120_44292353_47569087.wav,i feel like i went to an acupunctures practice and had  needles in my shoulder,Shoulder pain,44164300,1,1,0,Shoulder pain
1.0,0.6694,3.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_53318642.wav&key=test_key_TISTK,1249120_44292353_53318642.wav,my shower drain is full of hair every time,Hair falling out,40925305,1,1,0,Hair and skin issues
1.0,1.0,3.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_69566092.wav&key=test_key_TISTK,1249120_44292353_69566092.wav,i love to garden but i get a terrible twinge in my lower back when i lean over,Back pain,19638651,1,1,0,"Neck, back or spinal issues"
1.0,1.0,3.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_71029438.wav&key=test_key_TISTK,1249120_44292353_71029438.wav,my neck is annoying me i cant sleep bacause of it,Neck pain,43318517,1,1,0,"Neck, back or spinal issues"
0.6623,1.0,3.33,0.6623,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_16590901.wav&key=test_key_TISTK,1249120_44323331_16590901.wav,i feel severe itching in the skin with redness,Skin issue,41918114,1,1,0,Hair and skin issues
1.0,0.6644,3.33,0.651,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_22225771.wav&key=test_key_TISTK,1249120_44323331_22225771.wav,i have a sharp pain in my ear,Ear ache,42082009,1,1,0,Sensory issues
1.0,1.0,3.33,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_25968681.wav&key=test_key_TISTK,1249120_44323331_25968681.wav,i have severe shoulder pain,Shoulder pain,43730599,1,1,0,Shoulder pain
1.0,0.6789,3.33,0.6592,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_26313266.wav&key=test_key_TISTK,1249120_44323331_26313266.wav,i am worried how cold intolerant i am i am always shivering even out in the sun,Feeling cold,44130352,1,1,0,Feeling cold/hot
1.0,1.0,3.33,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_33624071.wav&key=test_key_TISTK,1249120_44323331_33624071.wav,my body feels weak after my first day in the gym why,Body feels weak,40632132,1,1,0,General weakness
0.6559,1.0,3.33,0.6694,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_38538892.wav&key=test_key_TISTK,1249120_44323331_38538892.wav,i had a sharp pain in my stomach,Stomach ache,44118742,1,1,0,Digestive issues
0.669,0.6469,3.33,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_59510879.wav&key=test_key_TISTK,1249120_44323331_59510879.wav,sharp pain and heavy breathing,Internal pain,43868212,1,1,0,Internal pain
1.0,0.6901,3.33,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_63059317.wav&key=test_key_TISTK,1249120_44323331_63059317.wav,my back hurts me a lot,Back pain,44124309,1,1,0,"Neck, back or spinal issues"
1.0,0.6885,3.33,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_82659146.wav&key=test_key_TISTK,1249120_44323331_82659146.wav,when i walk its hard to breath,Hard to breath,44140394,1,1,0,Respiratory issue
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_105657955.wav&key=test_key_TISTK,1249120_44246595_105657955.wav,i have a feeling like my whole body is complaining,Joint pain,44118742,1,1,0,Muscle and joint pain
1.0,0.6984,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_107248522.wav&key=test_key_TISTK,1249120_44246595_107248522.wav,i noticed an important decrease in my vision when i try to look at things up close,Blurry vision,44130352,1,1,0,Sensory issues
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_76562955.wav&key=test_key_TISTK,1249120_44246595_76562955.wav,when i go to stand my head starts swirling,Feeling dizzy,44164300,1,1,0,Dizziness and vertigo
1.0,0.6652,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_77258445.wav&key=test_key_TISTK,1249120_44246595_77258445.wav,i was playing soccer and i twisted my ankle,Injury from sports,42082009,1,1,0,Wound and injury
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_89098147.wav&key=test_key_TISTK,1249120_44246595_89098147.wav,i dont know why im constantly sad,Emotional pain,44292353,1,1,0,Emotional and mental health
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_92462780.wav&key=test_key_TISTK,1249120_44246595_92462780.wav,he was discovered to have an open wound,Open wound,44246595,1,1,0,Wound and injury
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_94621639.wav&key=test_key_TISTK,1249120_44246595_94621639.wav,i feel pain inside i do not know what it is,Internal pain,43730599,1,1,0,Internal pain
1.0,0.6621,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_95208403.wav&key=test_key_TISTK,1249120_44246595_95208403.wav,i cant stand with this horrible feeling in my stomach,Stomach ache,44118742,1,1,0,Digestive issues
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_95437414.wav&key=test_key_TISTK,1249120_44246595_95437414.wav,i feel shoulder pain at intervals of time,Shoulder pain,43772689,1,1,0,Shoulder pain
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_95549576.wav&key=test_key_TISTK,1249120_44246595_95549576.wav,i have issue with my skin,Skin issue,44266645,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_99457284.wav&key=test_key_TISTK,1249120_44246595_99457284.wav,when i eat i feel my stomach hurts,Stomach ache,44118742,1,1,0,Digestive issues
1.0,0.69,3.67,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_90522474.wav&key=test_key_TISTK,1249120_44259428_90522474.wav,chronic bone disease at the level of the doubles of the lower estremidades,Knee pain,44218005,1,1,0,Leg and foot pain
1.0,0.6639,3.67,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_91754229.wav&key=test_key_TISTK,1249120_44259428_91754229.wav,oh my heart hurts me i tried to be calm and i cant,Heart hurts,43318517,1,1,0,Chest pain
1.0,0.6635,3.67,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_97884452.wav&key=test_key_TISTK,1249120_44259428_97884452.wav,i am feeling so dizzy body is so fragile,Body feels weak,43930147,1,1,0,General weakness
1.0,1.0,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_107500628.wav&key=test_key_TISTK,1249120_44273314_107500628.wav,i cant walk my knee hurts me,Knee pain,44124309,1,1,0,Leg and foot pain
1.0,0.6846,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_109807607.wav&key=test_key_TISTK,1249120_44273314_109807607.wav,i feel like i can hardly breathe unless i get whats in my lungs out,Cough,44164300,1,1,0,Respiratory issue
1.0,0.6841,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_13390025.wav&key=test_key_TISTK,1249120_44273314_13390025.wav,i feel pain inside and i can not identify it,Internal pain,41918114,1,1,0,Internal pain
1.0,1.0,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_17246181.wav&key=test_key_TISTK,1249120_44273314_17246181.wav,my throught is so sore,Neck pain,34987462,1,1,0,"Neck, back or spinal issues"
1.0,1.0,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_32293213.wav&key=test_key_TISTK,1249120_44273314_32293213.wav,i feel like something is squeezing my lungs,Hard to breath,34987462,1,1,0,Respiratory issue
1.0,0.6531,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_38687390.wav&key=test_key_TISTK,1249120_44273314_38687390.wav,when im too high i start to feel dizzy,Feeling dizzy,38687371,1,1,0,Dizziness and vertigo
1.0,0.6667,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_56365443.wav&key=test_key_TISTK,1249120_44273314_56365443.wav,i have a rash on my skin,Skin issue,44340112,1,1,0,Hair and skin issues
1.0,0.6917,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_77840631.wav&key=test_key_TISTK,1249120_44273314_77840631.wav,i wish this excruciating feeling of loss could go away,Emotional pain,44130352,1,1,0,Emotional and mental health
0.6638,0.6626,3.67,0.6638,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_84611968.wav&key=test_key_TISTK,1249120_44273314_84611968.wav,my neck has been sore since the accident,Neck pain,44140394,1,1,0,"Neck, back or spinal issues"
1.0,1.0,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_95639193.wav&key=test_key_TISTK,1249120_44273314_95639193.wav,i hit the ground when trying to shoot a basketball,Injury from sports,43930147,1,1,0,Wound and injury
0.6533,0.3467,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_97771287.wav&key=test_key_TISTK,1249120_44273314_97771287.wav,my foot had been aching since last tuesday,Foot ache,44140394,1,1,0,Leg and foot pain
1.0,0.6649,3.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_98448714.wav&key=test_key_TISTK,1249120_44273314_98448714.wav,i feel sad like hurt or pain,Emotional pain,44045955,1,1,0,Emotional and mental health
1.0,1.0,3.67,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_18156280.wav&key=test_key_TISTK,1249120_44292353_18156280.wav,i am having running nose,Feeling cold,44088126,1,1,0,Feeling cold/hot
1.0,0.6923,3.67,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_62335378.wav&key=test_key_TISTK,1249120_44292353_62335378.wav,i have eruptions on my face that come and go ,Acne,43755034,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_67132028.wav&key=test_key_TISTK,1249120_44292353_67132028.wav,i feel weak all over,Body feels weak,44140394,1,1,0,General weakness
1.0,1.0,3.67,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_95558066.wav&key=test_key_TISTK,1249120_44292353_95558066.wav,i have a great stomach ache and i cant eat any thing,Stomach ache,44150058,1,1,0,Digestive issues
1.0,1.0,3.67,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_109641805.wav&key=test_key_TISTK,1249120_44323331_109641805.wav,severe pain in the ear,Ear ache,43730599,1,1,0,Sensory issues
1.0,0.6636,3.67,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_13821399.wav&key=test_key_TISTK,1249120_44323331_13821399.wav,there is a sharp pain in my calve,Muscle pain,34987462,1,1,0,Muscle and joint pain
1.0,1.0,3.67,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_20802934.wav&key=test_key_TISTK,1249120_44323331_20802934.wav,i cannot bear this squeezing sensation i have in my chest,Heart hurts,44130352,1,1,0,Chest pain
0.6828,0.3517,3.67,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_30817447.wav&key=test_key_TISTK,1249120_44323331_30817447.wav,red flushes accompanied with itchy,Skin issue,43868212,1,1,0,Hair and skin issues
1.0,1.0,3.67,0.6577,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_75046615.wav&key=test_key_TISTK,1249120_44323331_75046615.wav,i have a problem in my back i cannot extend it,Back pain,44066678,1,1,0,"Neck, back or spinal issues"
1.0,0.6725,3.67,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_95281494.wav&key=test_key_TISTK,1249120_44323331_95281494.wav,it hurts when i bent my arm,Joint pain,42082009,1,1,0,Muscle and joint pain
1.0,1.0,4.0,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_101823153.wav&key=test_key_TISTK,1249120_44246595_101823153.wav,i feel pain in my right shoulder after the tennis match,Injury from sports,40632132,1,1,0,Wound and injury
1.0,1.0,4.0,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_108705425.wav&key=test_key_TISTK,1249120_44246595_108705425.wav,i have a foot ache although i dont walk a lot,Foot ache,40632132,1,1,0,Leg and foot pain
1.0,1.0,4.0,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_86895734.wav&key=test_key_TISTK,1249120_44246595_86895734.wav,surgical wound infections,Infected wound,44218005,1,1,0,Wound and injury
1.0,1.0,4.0,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_89680770.wav&key=test_key_TISTK,1249120_44246595_89680770.wav,i dont have the energy to do the things that i used to,Body feels weak,43913997,1,1,0,General weakness
1.0,1.0,4.0,1.0,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_92310242.wav&key=test_key_TISTK,1249120_44246595_92310242.wav,i wake up at night feeling cold,Feeling cold,21665495,1,1,0,Feeling cold/hot
1.0,0.6918,4.0,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_19250068.wav&key=test_key_TISTK,1249120_44259428_19250068.wav,im not feeling good i cant take my breath,Hard to breath,44045955,1,1,0,Respiratory issue
1.0,0.6632,4.0,1.0,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_75809403.wav&key=test_key_TISTK,1249120_44259428_75809403.wav,i have blurred vision,Blurry vision,44140394,1,1,0,Sensory issues
1.0,0.6838,4.0,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_94623228.wav&key=test_key_TISTK,1249120_44273314_94623228.wav,when i wake up in the morning i feel dizzy,Feeling dizzy,43838565,1,1,0,Dizziness and vertigo
1.0,1.0,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_25313684.wav&key=test_key_TISTK,1249120_44292353_25313684.wav,sometimes i feel like a claw on my chest that leaves me breathless,Hard to breath,44130352,1,1,0,Respiratory issue
1.0,0.6579,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_25851801.wav&key=test_key_TISTK,1249120_44292353_25851801.wav,when i stand up too quickly i start to feel dizzy and lightheaded,Feeling dizzy,43838565,1,1,0,Dizziness and vertigo
1.0,1.0,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_40076348.wav&key=test_key_TISTK,1249120_44292353_40076348.wav,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,Acne,44130352,1,1,0,Hair and skin issues
1.0,1.0,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_53478447.wav&key=test_key_TISTK,1249120_44292353_53478447.wav,i have a painful cramp in my feet,Foot ache,44340112,1,1,0,Leg and foot pain
1.0,1.0,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_79362392.wav&key=test_key_TISTK,1249120_44292353_79362392.wav,i feel very hard to breathe,Hard to breath,43730599,1,1,0,Respiratory issue
1.0,1.0,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_83240359.wav&key=test_key_TISTK,1249120_44292353_83240359.wav,i was watching tv and suddenly have blurry vision,Blurry vision,44063565,1,1,0,Sensory issues
1.0,1.0,4.0,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_95216909.wav&key=test_key_TISTK,1249120_44292353_95216909.wav,i got injured exercising,Injury from sports,44340112,1,1,0,Wound and injury
1.0,0.6528,4.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_15039513.wav&key=test_key_TISTK,1249120_44323331_15039513.wav,i get i joint pain when i try to bend my leg or my arm,Joint pain,44150058,1,1,0,Muscle and joint pain
1.0,0.6712,4.0,0.6438,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_22949427.wav&key=test_key_TISTK,1249120_44323331_22949427.wav,i feel pain in my joint after an injury in the last football match i played,Joint pain,40632132,1,1,0,Muscle and joint pain
1.0,0.675,4.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_26386155.wav&key=test_key_TISTK,1249120_44323331_26386155.wav,my head is spinning when i get up,Feeling dizzy,34987462,1,1,0,Dizziness and vertigo
1.0,1.0,4.0,0.6463,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_34357709.wav&key=test_key_TISTK,1249120_44323331_34357709.wav,my wound opened up again,Open wound,21665495,1,1,0,Wound and injury
1.0,1.0,4.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_77964928.wav&key=test_key_TISTK,1249120_44323331_77964928.wav,i never had any acne problem until my last pregnancy when all of a sudden my back got covered in zits,Acne,44130352,1,1,0,Hair and skin issues
1.0,0.6802,4.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_84928769.wav&key=test_key_TISTK,1249120_44323331_84928769.wav,i have pain in my stomach,Stomach ache,44045955,1,1,0,Digestive issues
1.0,0.6547,4.0,1.0,44323331,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44323331_88012031.wav&key=test_key_TISTK,1249120_44323331_88012031.wav,it hurts when i raise my arm up,Shoulder pain,42082009,1,1,0,Shoulder pain
1.0,1.0,4.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_107326859.wav&key=test_key_TISTK,1249120_44292353_107326859.wav,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,Feeling dizzy,40632132,1,1,0,Dizziness and vertigo
1.0,1.0,4.33,0.637,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_23165570.wav&key=test_key_TISTK,1249120_44292353_23165570.wav,i felt my heart hurts when i ran for along distance,Heart hurts,43949040,1,1,0,Chest pain
1.0,0.6733,4.33,1.0,44292353,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44292353_70288448.wav&key=test_key_TISTK,1249120_44292353_70288448.wav,when i raise my hand i feel pain in my shoulder,Shoulder pain,44063565,1,1,0,Shoulder pain
1.0,1.0,4.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_103514863.wav&key=test_key_TISTK,1249120_44273314_103514863.wav,my body feels weak although i take my vitamins regularly,Body feels weak,40632132,1,1,0,General weakness
1.0,0.6552,4.67,1.0,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_84076771.wav&key=test_key_TISTK,1249120_44273314_84076771.wav,having difficulty moving my knee,Knee pain,44088126,1,1,0,Leg and foot pain
